STATE,EVENT_TYPE_CLEANED,YEAR,EVENT_TYPE_CLEANED,INJURIES_DIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
PENNSYLVANIA,Winter Storm,2019,282,0,0,0,14684210.0
PENNSYLVANIA,Winter Storm,2020,184,0,0,1,5045030.0
PENNSYLVANIA,Winter Storm,2021,383,0,1,0,41378930.0
PENNSYLVANIA,Winter Storm,2022,355,3,1,0,34048650.0
PUERTO RICO,Draught,1997,8,0,0,0,0.0
PUERTO RICO,Draught,2000,8,0,0,0,27500.0
PUERTO RICO,Draught,2003,1,0,0,0,0.0
PUERTO RICO,Draught,2005,6,0,0,0,250000.0
PUERTO RICO,Draught,2014,1,0,0,0,0.0
PUERTO RICO,Draught,2022,9,0,0,0,50250.0
PUERTO RICO,Extreme Temperature,2000,7,0,0,0,50030.0
PUERTO RICO,Flood,1996,28,0,2,0,75000.0
PUERTO RICO,Flood,1997,58,0,1,0,5372750.0
PUERTO RICO,Flood,1998,94,0,2,0,4012870.0
PUERTO RICO,Flood,1999,91,1,0,0,33112750.0
PUERTO RICO,Flood,2000,44,0,0,0,1130250.0
PUERTO RICO,Flood,2001,73,0,2,0,6285500.0
PUERTO RICO,Flood,2002,38,0,0,0,3527530.0
PUERTO RICO,Flood,2003,129,1,5,0,26995340.0
PUERTO RICO,Flood,2004,86,1,4,0,26005250.0
PUERTO RICO,Flood,2005,363,0,2,0,47718560.0
PUERTO RICO,Flood,2006,75,0,0,0,28190250.0
PUERTO RICO,Flood,2007,67,0,0,0,1275810.0
PUERTO RICO,Flood,2008,69,0,4,2,3325280.0
PUERTO RICO,Flood,2009,104,0,1,0,1482500.0
PUERTO RICO,Flood,2010,142,0,3,0,29640750.0
PUERTO RICO,Flood,2011,86,0,2,0,3227750.0
PUERTO RICO,Flood,2012,90,0,3,0,6255250.0
PUERTO RICO,Flood,2013,157,0,0,0,4563280.0
PUERTO RICO,Flood,2014,89,0,0,0,940000.0
PUERTO RICO,Flood,2015,55,0,0,0,5375250.0
PUERTO RICO,Flood,2016,131,0,0,0,4408280.0
PUERTO RICO,Flood,2017,168,0,7,0,6166840.0
PUERTO RICO,Flood,2018,70,0,2,0,705060.0
PUERTO RICO,Flood,2019,108,0,0,0,10360310.0
PUERTO RICO,Flood,2020,112,2,3,0,7143030.0
PUERTO RICO,Flood,2021,107,0,0,0,3795530.0
PUERTO RICO,Flood,2022,72,0,0,0,1840280.0
PUERTO RICO,Hurricane,1996,23,0,0,0,532500.0
PUERTO RICO,Hurricane,1997,18,0,0,0,302500.0
PUERTO RICO,Hurricane,1998,16,0,0,0,500000.0
PUERTO RICO,Hurricane,1999,18,0,0,0,5025000.0
PUERTO RICO,Hurricane,2000,24,0,0,0,775030.0
PUERTO RICO,Hurricane,2001,3,0,0,0,0.0
PUERTO RICO,Hurricane,2017,11,0,0,0,2810030.0
PUERTO RICO,Landslide,1996,1,0,0,0,0.0
PUERTO RICO,Landslide,1997,2,1,1,0,0.0
PUERTO RICO,Landslide,2003,27,0,0,0,55000.0
PUERTO RICO,Landslide,2004,65,0,0,0,650530.0
PUERTO RICO,Landslide,2005,36,0,0,0,258000.0
PUERTO RICO,Landslide,2006,20,0,0,0,275280.0
PUERTO RICO,Landslide,2007,53,2,1,0,1052750.0
PUERTO RICO,Landslide,2008,23,0,0,0,27500.0
PUERTO RICO,Landslide,2009,14,0,0,0,2500.0
PUERTO RICO,Landslide,2010,26,0,0,0,325000.0
PUERTO RICO,Landslide,2011,38,0,0,0,300250.0
PUERTO RICO,Landslide,2012,5,0,0,0,0.0
PUERTO RICO,Landslide,2019,31,0,0,0,102750.0
PUERTO RICO,Landslide,2020,22,0,0,0,530000.0
PUERTO RICO,Landslide,2021,34,0,0,0,325000.0
PUERTO RICO,Landslide,2022,6,0,0,0,0.0
PUERTO RICO,Marine Storm,1997,4,0,1,0,300000.0
PUERTO RICO,Marine Storm,1998,2,0,1,0,25000.0
PUERTO RICO,Marine Storm,1999,2,0,2,0,0.0
PUERTO RICO,Marine Storm,2000,2,1,1,0,2500000.0
PUERTO RICO,Marine Storm,2001,17,1,3,0,2780250.0
PUERTO RICO,Marine Storm,2002,2,1,2,0,25000.0
PUERTO RICO,Marine Storm,2003,4,0,2,0,25000.0
PUERTO RICO,Marine Storm,2004,24,1,5,0,330000.0
PUERTO RICO,Marine Storm,2006,4,0,1,0,28000.0
PUERTO RICO,Marine Storm,2007,4,0,0,0,0.0
PUERTO RICO,Marine Storm,2008,6,0,0,0,0.0
PUERTO RICO,Marine Storm,2009,7,2,2,0,50000.0
PUERTO RICO,Marine Storm,2010,4,1,2,0,0.0
PUERTO RICO,Marine Storm,2011,21,0,0,0,275000.0
PUERTO RICO,Marine Storm,2012,10,0,3,0,52500.0
PUERTO RICO,Marine Storm,2013,16,1,4,0,752500.0
PUERTO RICO,Marine Storm,2014,13,0,7,0,25000.0
PUERTO RICO,Marine Storm,2015,15,0,8,0,0.0
PUERTO RICO,Marine Storm,2016,7,0,5,0,250000.0
PUERTO RICO,Marine Storm,2017,5,0,3,0,0.0
PUERTO RICO,Marine Storm,2018,1,0,0,0,0.0
PUERTO RICO,Marine Storm,2019,2,0,0,0,0.0
PUERTO RICO,Marine Storm,2020,30,1,14,0,2558000.0
PUERTO RICO,Marine Storm,2021,33,2,25,0,552500.0
PUERTO RICO,Marine Storm,2022,11,7,10,0,282500.0
PUERTO RICO,Thunderstorm,1993,4,1,0,0,27500.0
PUERTO RICO,Thunderstorm,1994,11,0,0,0,26000000.0
PUERTO RICO,Thunderstorm,1995,23,0,0,0,85000.0
PUERTO RICO,Thunderstorm,1996,58,0,0,0,1127750.0
PUERTO RICO,Thunderstorm,1997,52,0,0,0,2885030.0
PUERTO RICO,Thunderstorm,1998,35,1,2,0,3107500.0
PUERTO RICO,Thunderstorm,1999,20,1,4,0,2877500.0
PUERTO RICO,Thunderstorm,2000,31,2,1,0,5852750.0
PUERTO RICO,Thunderstorm,2001,29,2,3,0,300250.0
PUERTO RICO,Thunderstorm,2002,29,0,0,0,357750.0
PUERTO RICO,Thunderstorm,2003,70,0,0,0,913120.0
PUERTO RICO,Thunderstorm,2004,112,0,0,0,6185810.0
PUERTO RICO,Thunderstorm,2005,69,0,1,0,210030.0
PUERTO RICO,Thunderstorm,2006,89,1,1,0,28766030.0
PUERTO RICO,Thunderstorm,2007,59,1,0,0,5540340.0
PUERTO RICO,Thunderstorm,2008,50,0,0,0,2802500.0
PUERTO RICO,Thunderstorm,2009,78,0,1,0,3680250.0
PUERTO RICO,Thunderstorm,2010,45,3,0,0,2830000.0
PUERTO RICO,Thunderstorm,2011,27,0,0,0,100000.0
PUERTO RICO,Thunderstorm,2012,26,1,0,0,2605030.0
PUERTO RICO,Thunderstorm,2013,46,0,0,0,2857500.0
PUERTO RICO,Thunderstorm,2014,32,0,0,0,302500.0
PUERTO RICO,Thunderstorm,2015,32,0,0,0,2752750.0
PUERTO RICO,Thunderstorm,2016,45,1,0,0,5277500.0
PUERTO RICO,Thunderstorm,2017,37,0,1,0,787780.0
PUERTO RICO,Thunderstorm,2018,27,0,0,0,1030000.0
PUERTO RICO,Thunderstorm,2019,12,1,0,0,2500.0
PUERTO RICO,Thunderstorm,2020,11,0,0,0,280000.0
PUERTO RICO,Thunderstorm,2021,25,0,0,0,30.0
PUERTO RICO,Thunderstorm,2022,14,0,0,0,300000.0
PUERTO RICO,Tornado,1974,1,0,0,0,2500.0
PUERTO RICO,Tornado,1995,1,0,0,0,250.0
PUERTO RICO,Tornado,1999,3,0,0,0,25000.0
PUERTO RICO,Tornado,2000,2,0,0,0,30.0
PUERTO RICO,Tornado,2001,1,0,0,0,0.0
PUERTO RICO,Tornado,2002,1,0,0,0,0.0
PUERTO RICO,Tornado,2004,1,0,0,0,0.0
PUERTO RICO,Tornado,2005,1,0,0,0,0.0
PUERTO RICO,Tornado,2006,1,0,0,0,0.0
PUERTO RICO,Tornado,2007,1,0,0,0,0.0
PUERTO RICO,Tornado,2009,1,0,0,0,0.0
PUERTO RICO,Tornado,2011,1,0,0,0,0.0
PUERTO RICO,Tornado,2012,1,0,0,0,0.0
PUERTO RICO,Tornado,2013,1,0,0,0,0.0
PUERTO RICO,Tornado,2016,1,0,0,0,0.0
PUERTO RICO,Tornado,2017,1,0,0,0,0.0
PUERTO RICO,Tornado,2019,2,0,0,0,0.0
PUERTO RICO,Tornado,2022,1,0,0,0,0.0
PUERTO RICO,Wildfire,2000,1,0,0,0,25000.0
PUERTO RICO,Wildfire,2003,1,0,0,0,0.0
PUERTO RICO,Wildfire,2005,11,0,0,0,2750.0
PUERTO RICO,Wildfire,2007,7,0,0,0,0.0
PUERTO RICO,Wildfire,2011,8,0,0,0,250000.0
PUERTO RICO,Wildfire,2012,4,0,0,0,27530.0
PUERTO RICO,Wildfire,2013,4,0,0,0,25250.0
PUERTO RICO,Wildfire,2014,9,0,0,0,0.0
RHODE ISLAND,Draught,2012,9,0,0,0,2500.0
RHODE ISLAND,Draught,2016,25,0,0,0,550000.0
RHODE ISLAND,Extreme Temperature,1998,8,0,0,0,280000.0
RHODE ISLAND,Extreme Temperature,1999,9,0,0,0,25000.0
RHODE ISLAND,Extreme Temperature,2000,1,0,0,0,0.0
RHODE ISLAND,Extreme Temperature,2001,3,0,0,0,0.0
RHODE ISLAND,Extreme Temperature,2008,1,0,1,0,2500.0
RHODE ISLAND,Extreme Temperature,2010,8,0,0,0,0.0
RHODE ISLAND,Extreme Temperature,2011,3,0,0,0,0.0
RHODE ISLAND,Extreme Temperature,2013,1,0,1,0,0.0
RHODE ISLAND,Extreme Temperature,2015,4,0,0,0,0.0
RHODE ISLAND,Extreme Temperature,2016,4,0,0,0,250000.0
RHODE ISLAND,Flood,1996,10,0,0,0,32500.0
RHODE ISLAND,Flood,1997,5,0,0,0,275000.0
RHODE ISLAND,Flood,1998,18,0,0,0,275280.0
RHODE ISLAND,Flood,1999,4,0,0,0,250000.0
RHODE ISLAND,Flood,2000,2,0,0,0,0.0
RHODE ISLAND,Flood,2001,7,0,0,0,300000.0
RHODE ISLAND,Flood,2003,1,0,0,0,250000.0
RHODE ISLAND,Flood,2004,2,0,0,0,25000.0
RHODE ISLAND,Flood,2005,26,0,0,0,2755000.0
RHODE ISLAND,Flood,2006,13,0,0,0,275000.0
RHODE ISLAND,Flood,2007,20,0,0,0,252530060.0
RHODE ISLAND,Flood,2008,19,0,0,0,2550280.0
RHODE ISLAND,Flood,2009,10,0,0,0,27500.0
RHODE ISLAND,Flood,2010,13,0,0,1,2500.0
RHODE ISLAND,Flood,2011,3,0,0,0,0.0
RHODE ISLAND,Flood,2012,17,0,0,0,50000.0
RHODE ISLAND,Flood,2013,16,0,0,0,100500.0
RHODE ISLAND,Flood,2014,12,0,0,0,527500.0
RHODE ISLAND,Flood,2015,7,0,0,0,275000.0
RHODE ISLAND,Flood,2016,14,0,0,0,750280.0
RHODE ISLAND,Flood,2017,7,0,0,0,250000.0
RHODE ISLAND,Flood,2018,11,0,0,0,52500.0
RHODE ISLAND,Flood,2019,7,0,0,0,0.0
RHODE ISLAND,Flood,2020,9,0,0,0,50000.0
RHODE ISLAND,Flood,2021,6,0,0,0,0.0
RHODE ISLAND,Flood,2022,1,0,0,0,0.0
RHODE ISLAND,Hurricane,1996,1,0,0,0,0.0
RHODE ISLAND,Marine Storm,2003,1,0,1,0,0.0
RHODE ISLAND,Marine Storm,2008,2,0,1,0,0.0
RHODE ISLAND,Marine Storm,2009,1,0,0,0,0.0
RHODE ISLAND,Marine Storm,2010,1,1,0,0,0.0
RHODE ISLAND,Marine Storm,2011,9,0,0,0,0.0
RHODE ISLAND,Marine Storm,2014,1,0,1,0,25000.0
RHODE ISLAND,Marine Storm,2016,2,0,0,0,0.0
RHODE ISLAND,Marine Storm,2017,1,0,0,0,0.0
RHODE ISLAND,Marine Storm,2018,1,0,1,1,0.0
RHODE ISLAND,Marine Storm,2020,8,0,0,0,302500.0
RHODE ISLAND,Marine Storm,2021,9,0,1,0,50250.0
RHODE ISLAND,Marine Storm,2022,1,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1956,3,0,0,0,525000.0
RHODE ISLAND,Thunderstorm,1957,2,0,0,0,25000.0
RHODE ISLAND,Thunderstorm,1959,1,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1961,1,0,0,0,25000.0
RHODE ISLAND,Thunderstorm,1964,1,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1965,1,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1969,4,0,0,0,27550000.0
RHODE ISLAND,Thunderstorm,1971,2,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1973,3,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1974,3,0,0,0,30.0
RHODE ISLAND,Thunderstorm,1976,1,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1979,4,0,0,0,27500.0
RHODE ISLAND,Thunderstorm,1981,1,0,0,0,30.0
RHODE ISLAND,Thunderstorm,1983,9,0,0,0,5000.0
RHODE ISLAND,Thunderstorm,1984,1,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1986,1,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1987,2,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1989,1,0,0,0,0.0
RHODE ISLAND,Thunderstorm,1990,4,0,0,0,7500.0
RHODE ISLAND,Thunderstorm,1991,2,0,0,0,250000.0
RHODE ISLAND,Thunderstorm,1992,4,0,0,0,2500.0
RHODE ISLAND,Thunderstorm,1993,2,0,0,0,252500.0
RHODE ISLAND,Thunderstorm,1994,6,0,0,0,25250.0
RHODE ISLAND,Thunderstorm,1995,20,0,0,0,5280.0
RHODE ISLAND,Thunderstorm,1996,75,0,0,0,3265280.0
RHODE ISLAND,Thunderstorm,1997,110,0,0,0,1657560.0
RHODE ISLAND,Thunderstorm,1998,113,0,0,0,29185530.0
RHODE ISLAND,Thunderstorm,1999,109,0,0,0,4837840.0
RHODE ISLAND,Thunderstorm,2000,66,1,0,0,9210310.0
RHODE ISLAND,Thunderstorm,2001,26,1,0,0,110250.0
RHODE ISLAND,Thunderstorm,2002,19,2,0,0,332500.0
RHODE ISLAND,Thunderstorm,2003,17,0,0,0,50000.0
RHODE ISLAND,Thunderstorm,2004,16,1,1,0,50000.0
RHODE ISLAND,Thunderstorm,2005,34,0,0,0,632500.0
RHODE ISLAND,Thunderstorm,2006,43,2,0,0,3328000.0
RHODE ISLAND,Thunderstorm,2007,19,0,0,0,1080000.0
RHODE ISLAND,Thunderstorm,2008,51,0,1,0,335530.0
RHODE ISLAND,Thunderstorm,2009,9,1,0,0,80000.0
RHODE ISLAND,Thunderstorm,2010,22,0,0,0,857750.0
RHODE ISLAND,Thunderstorm,2011,18,0,0,0,5027500.0
RHODE ISLAND,Thunderstorm,2012,47,2,0,0,605000.0
RHODE ISLAND,Thunderstorm,2013,22,0,0,0,107810.0
RHODE ISLAND,Thunderstorm,2014,13,0,0,0,355000.0
RHODE ISLAND,Thunderstorm,2015,46,0,0,0,25352780.0
RHODE ISLAND,Thunderstorm,2016,93,1,0,0,4212530.0
RHODE ISLAND,Thunderstorm,2017,27,0,0,0,80810.0
RHODE ISLAND,Thunderstorm,2018,24,0,1,0,55500.0
RHODE ISLAND,Thunderstorm,2019,75,0,0,0,868030.0
RHODE ISLAND,Thunderstorm,2020,67,1,0,0,2555030.0
RHODE ISLAND,Thunderstorm,2021,44,0,0,0,3082530.0
RHODE ISLAND,Thunderstorm,2022,18,0,0,0,5282530.0
RHODE ISLAND,Tornado,1972,1,0,0,0,25000.0
RHODE ISLAND,Tornado,1985,1,0,0,0,0.0
RHODE ISLAND,Tornado,1986,3,1,0,0,250000.0
RHODE ISLAND,Tornado,1989,1,1,0,0,250000.0
RHODE ISLAND,Tornado,1990,1,0,0,0,0.0
RHODE ISLAND,Tornado,1994,1,0,0,0,2500.0
RHODE ISLAND,Tornado,2000,1,0,0,0,0.0
RHODE ISLAND,Tornado,2008,1,0,0,0,0.0
RHODE ISLAND,Tornado,2012,1,0,0,0,0.0
RHODE ISLAND,Tornado,2018,1,0,0,0,0.0
RHODE ISLAND,Tornado,2019,1,0,0,0,0.0
RHODE ISLAND,Tornado,2021,3,0,0,0,0.0
RHODE ISLAND,Winter Storm,1996,56,0,0,0,5382500.0
RHODE ISLAND,Winter Storm,1997,25,0,0,0,5000.0
RHODE ISLAND,Winter Storm,1999,15,0,0,0,50000.0
RHODE ISLAND,Winter Storm,2000,17,0,0,0,275000.0
RHODE ISLAND,Winter Storm,2001,24,0,0,0,382750.0
RHODE ISLAND,Winter Storm,2002,12,0,0,0,302500.0
RHODE ISLAND,Winter Storm,2003,29,0,0,0,30750.0
RHODE ISLAND,Winter Storm,2004,13,0,0,0,602500.0
RHODE ISLAND,Winter Storm,2005,27,1,0,0,580000.0
RHODE ISLAND,Winter Storm,2006,8,0,0,0,25000.0
RHODE ISLAND,Winter Storm,2007,12,0,0,0,52500.0
RHODE ISLAND,Winter Storm,2008,13,0,0,1,112500.0
RHODE ISLAND,Winter Storm,2009,17,0,0,0,52780.0
RHODE ISLAND,Winter Storm,2010,10,0,0,0,2500250.0
RHODE ISLAND,Winter Storm,2011,21,0,0,0,25777530.0
RHODE ISLAND,Winter Storm,2012,25,0,0,0,2135060.0
RHODE ISLAND,Winter Storm,2013,24,0,0,1,82500.0
RHODE ISLAND,Winter Storm,2014,24,0,0,0,330030.0
RHODE ISLAND,Winter Storm,2015,52,0,0,0,6532500.0
RHODE ISLAND,Winter Storm,2016,40,0,0,0,3687780.0
RHODE ISLAND,Winter Storm,2017,33,0,0,0,627750.0
RHODE ISLAND,Winter Storm,2018,34,0,0,0,5380000.0
RHODE ISLAND,Winter Storm,2019,9,0,0,0,25250.0
RHODE ISLAND,Winter Storm,2020,10,0,0,0,275000.0
RHODE ISLAND,Winter Storm,2021,10,0,0,0,2750.0
RHODE ISLAND,Winter Storm,2022,15,0,0,0,2777500.0
SOUTH CAROLINA,Draught,1996,9,0,0,0,0.0
SOUTH CAROLINA,Draught,1998,30,0,0,0,250000.0
SOUTH CAROLINA,Draught,1999,86,0,0,0,25790000.0
SOUTH CAROLINA,Draught,2000,105,0,0,0,36435340.0
SOUTH CAROLINA,Draught,2001,166,0,0,0,8256090.0
SOUTH CAROLINA,Draught,2002,86,0,0,0,3380780.0
SOUTH CAROLINA,Draught,2004,15,0,0,0,27500.0
SOUTH CAROLINA,Draught,2007,142,0,0,0,256267530.0
SOUTH CAROLINA,Draught,2008,117,0,0,0,9563060.0
SOUTH CAROLINA,Draught,2011,1,0,0,0,25000.0
SOUTH CAROLINA,Draught,2016,35,0,0,0,3105000.0
SOUTH CAROLINA,Draught,2017,3,0,0,0,2525000.0
SOUTH CAROLINA,Draught,2019,2,0,0,0,0.0
SOUTH CAROLINA,Extreme Temperature,1996,12,0,3,0,2500.0
SOUTH CAROLINA,Extreme Temperature,1998,10,0,2,0,25000.0
SOUTH CAROLINA,Extreme Temperature,1999,22,1,15,0,580030.0
SOUTH CAROLINA,Extreme Temperature,2000,16,0,1,0,0.0
SOUTH CAROLINA,Extreme Temperature,2001,2,0,0,0,25000.0
SOUTH CAROLINA,Extreme Temperature,2002,2,0,1,0,0.0
SOUTH CAROLINA,Extreme Temperature,2004,12,0,0,0,250000.0
SOUTH CAROLINA,Extreme Temperature,2005,10,1,0,0,250000.0
SOUTH CAROLINA,Extreme Temperature,2006,20,0,0,0,775250.0
SOUTH CAROLINA,Extreme Temperature,2007,27,0,1,0,25827530.0
SOUTH CAROLINA,Extreme Temperature,2009,1,0,1,0,0.0
SOUTH CAROLINA,Extreme Temperature,2010,19,0,0,0,280.0
SOUTH CAROLINA,Extreme Temperature,2011,22,1,1,0,52530.0
SOUTH CAROLINA,Extreme Temperature,2012,47,0,1,0,932500.0
SOUTH CAROLINA,Extreme Temperature,2014,1,0,1,0,0.0
SOUTH CAROLINA,Extreme Temperature,2015,11,0,0,0,510000.0
SOUTH CAROLINA,Extreme Temperature,2017,2,0,0,0,0.0
SOUTH CAROLINA,Extreme Temperature,2019,1,0,1,0,0.0
SOUTH CAROLINA,Extreme Temperature,2021,3,0,0,0,25000.0
SOUTH CAROLINA,Extreme Temperature,2022,1,1,0,0,0.0
SOUTH CAROLINA,Flood,1996,40,0,1,0,655000.0
SOUTH CAROLINA,Flood,1997,24,1,0,0,7905000.0
SOUTH CAROLINA,Flood,1998,57,1,1,0,3010030.0
SOUTH CAROLINA,Flood,1999,41,0,0,0,3250000.0
SOUTH CAROLINA,Flood,2000,40,1,1,0,25300030.0
SOUTH CAROLINA,Flood,2001,28,0,2,0,2755000.0
SOUTH CAROLINA,Flood,2002,45,0,0,0,29407750.0
SOUTH CAROLINA,Flood,2003,101,1,0,0,8795250.0
SOUTH CAROLINA,Flood,2004,78,0,0,0,3390030.0
SOUTH CAROLINA,Flood,2005,49,0,0,0,3452560.0
SOUTH CAROLINA,Flood,2006,21,1,0,0,105000.0
SOUTH CAROLINA,Flood,2007,21,0,0,0,55500.0
SOUTH CAROLINA,Flood,2008,48,0,0,0,325000.0
SOUTH CAROLINA,Flood,2009,123,0,0,0,4648840.0
SOUTH CAROLINA,Flood,2010,48,0,0,0,360250.0
SOUTH CAROLINA,Flood,2011,18,0,0,0,525000.0
SOUTH CAROLINA,Flood,2012,92,0,0,0,6620280.0
SOUTH CAROLINA,Flood,2013,201,0,1,0,168128250.0
SOUTH CAROLINA,Flood,2014,66,0,1,0,2638250.0
SOUTH CAROLINA,Flood,2015,344,9,10,0,42545590.0
SOUTH CAROLINA,Flood,2016,143,0,2,0,4495750.0
SOUTH CAROLINA,Flood,2017,54,0,0,0,3882500.0
SOUTH CAROLINA,Flood,2018,81,0,3,0,26077750.0
SOUTH CAROLINA,Flood,2019,39,0,0,0,5510250.0
SOUTH CAROLINA,Flood,2020,134,1,0,0,27042530.0
SOUTH CAROLINA,Flood,2021,65,0,0,0,5980000.0
SOUTH CAROLINA,Flood,2022,31,0,0,0,127500.0
SOUTH CAROLINA,Hurricane,1996,19,0,1,0,125000.0
SOUTH CAROLINA,Hurricane,1997,3,0,0,0,25000.0
SOUTH CAROLINA,Hurricane,1998,7,0,0,0,250000.0
SOUTH CAROLINA,Hurricane,1999,17,0,0,0,2805000.0
SOUTH CAROLINA,Hurricane,2001,3,0,0,0,0.0
SOUTH CAROLINA,Hurricane,2004,4,1,0,0,25000.0
SOUTH CAROLINA,Hurricane,2016,5,0,0,0,250030.0
SOUTH CAROLINA,Hurricane,2018,2,0,0,1,25000.0
SOUTH CAROLINA,Landslide,2006,1,0,0,0,0.0
SOUTH CAROLINA,Marine Storm,1996,4,0,0,0,0.0
SOUTH CAROLINA,Marine Storm,1997,1,0,1,0,2500.0
SOUTH CAROLINA,Marine Storm,1998,1,0,0,0,25000.0
SOUTH CAROLINA,Marine Storm,2000,8,0,0,0,25000.0
SOUTH CAROLINA,Marine Storm,2001,1,0,0,0,0.0
SOUTH CAROLINA,Marine Storm,2004,25,0,2,0,525250.0
SOUTH CAROLINA,Marine Storm,2005,17,0,2,0,5000.0
SOUTH CAROLINA,Marine Storm,2006,21,0,1,0,530000.0
SOUTH CAROLINA,Marine Storm,2007,16,0,4,0,27500.0
SOUTH CAROLINA,Marine Storm,2008,12,0,0,0,25250.0
SOUTH CAROLINA,Marine Storm,2009,5,2,3,0,277500.0
SOUTH CAROLINA,Marine Storm,2010,4,1,1,1,2500.0
SOUTH CAROLINA,Marine Storm,2011,18,1,2,0,300030.0
SOUTH CAROLINA,Marine Storm,2012,22,0,0,0,25080840.0
SOUTH CAROLINA,Marine Storm,2013,41,2,5,0,402500.0
SOUTH CAROLINA,Marine Storm,2014,6,0,2,0,250000.0
SOUTH CAROLINA,Marine Storm,2015,13,0,5,0,2500.0
SOUTH CAROLINA,Marine Storm,2016,64,2,1,1,335000.0
SOUTH CAROLINA,Marine Storm,2017,19,3,1,1,7752500.0
SOUTH CAROLINA,Marine Storm,2018,97,1,1,0,28435000.0
SOUTH CAROLINA,Marine Storm,2019,16,1,1,0,250250.0
SOUTH CAROLINA,Marine Storm,2020,16,3,3,0,525000.0
SOUTH CAROLINA,Marine Storm,2021,20,0,2,0,252750.0
SOUTH CAROLINA,Marine Storm,2022,4,0,1,0,27500.0
SOUTH CAROLINA,Thunderstorm,1955,13,0,0,0,8105250.0
SOUTH CAROLINA,Thunderstorm,1956,20,0,0,0,18000000.0
SOUTH CAROLINA,Thunderstorm,1957,19,0,0,0,5417750.0
SOUTH CAROLINA,Thunderstorm,1958,7,0,0,0,130000.0
SOUTH CAROLINA,Thunderstorm,1959,11,0,0,0,132560.0
SOUTH CAROLINA,Thunderstorm,1960,23,0,0,0,4255780.0
SOUTH CAROLINA,Thunderstorm,1961,11,0,0,0,25405000.0
SOUTH CAROLINA,Thunderstorm,1962,18,0,0,0,7556000.0
SOUTH CAROLINA,Thunderstorm,1963,16,0,0,0,3182750.0
SOUTH CAROLINA,Thunderstorm,1964,10,0,0,0,562500.0
SOUTH CAROLINA,Thunderstorm,1965,22,0,0,0,3142750.0
SOUTH CAROLINA,Thunderstorm,1966,22,0,0,0,2452590.0
SOUTH CAROLINA,Thunderstorm,1967,26,0,0,0,4887780.0
SOUTH CAROLINA,Thunderstorm,1968,24,0,0,0,4235280.0
SOUTH CAROLINA,Thunderstorm,1969,20,0,0,0,1635060.0
SOUTH CAROLINA,Thunderstorm,1970,41,0,0,0,15991280.0
SOUTH CAROLINA,Thunderstorm,1971,44,0,0,0,4231000.0
SOUTH CAROLINA,Thunderstorm,1972,7,0,0,0,52500.0
SOUTH CAROLINA,Thunderstorm,1973,40,0,0,0,36173560.0
SOUTH CAROLINA,Thunderstorm,1974,89,0,0,0,11423840.0
SOUTH CAROLINA,Thunderstorm,1975,100,0,0,0,6088060.0
SOUTH CAROLINA,Thunderstorm,1976,43,0,0,0,811840.0
SOUTH CAROLINA,Thunderstorm,1977,44,0,0,0,6977810.0
SOUTH CAROLINA,Thunderstorm,1978,25,0,0,0,1563000.0
SOUTH CAROLINA,Thunderstorm,1979,17,0,0,0,1382560.0
SOUTH CAROLINA,Thunderstorm,1980,30,0,0,0,9162870.0
SOUTH CAROLINA,Thunderstorm,1981,14,0,0,0,567500.0
SOUTH CAROLINA,Thunderstorm,1982,69,0,0,0,1069060.0
SOUTH CAROLINA,Thunderstorm,1983,117,0,0,0,9204250.0
SOUTH CAROLINA,Thunderstorm,1984,175,2,3,0,82933620.0
SOUTH CAROLINA,Thunderstorm,1985,185,2,0,0,58101120.0
SOUTH CAROLINA,Thunderstorm,1986,120,3,1,0,46218030.0
SOUTH CAROLINA,Thunderstorm,1987,126,5,0,0,15169090.0
SOUTH CAROLINA,Thunderstorm,1988,232,8,0,0,307071050.0
SOUTH CAROLINA,Thunderstorm,1989,278,11,1,0,28542870.0
SOUTH CAROLINA,Thunderstorm,1990,216,7,0,0,21023400.0
SOUTH CAROLINA,Thunderstorm,1991,160,3,2,0,35215530.0
SOUTH CAROLINA,Thunderstorm,1992,172,1,0,0,27113810.0
SOUTH CAROLINA,Thunderstorm,1993,81,1,0,0,9820780.0
SOUTH CAROLINA,Thunderstorm,1994,288,3,0,0,23834340.0
SOUTH CAROLINA,Thunderstorm,1995,521,8,0,0,22162850.0
SOUTH CAROLINA,Thunderstorm,1996,548,11,4,0,602344770.0
SOUTH CAROLINA,Thunderstorm,1997,429,12,1,0,17334460.0
SOUTH CAROLINA,Thunderstorm,1998,701,14,3,0,154493120.0
SOUTH CAROLINA,Thunderstorm,1999,452,13,0,0,36574930.0
SOUTH CAROLINA,Thunderstorm,2000,501,9,3,0,144746840.0
SOUTH CAROLINA,Thunderstorm,2001,360,7,1,0,41507590.0
