,BEGIN_YEARMONTH,BEGIN_DAY,STATE,EVENT_TYPE,DAMAGE_CROPS
20463,199505,18,Kentucky,Tornado,0
20464,199505,18,Kentucky,Tornado,0
245,199601,18,MISSOURI,Tornado,
453,199601,18,ARKANSAS,Tornado,
678,199601,26,LOUISIANA,Tornado,
797,199601,18,INDIANA,Tornado,
896,199601,17,TEXAS,Tornado,
907,199601,18,ARKANSAS,Tornado,
1207,199601,18,INDIANA,Tornado,
1211,199602,19,MISSISSIPPI,Tornado,
1304,199601,19,VIRGINIA,Tornado,
1487,199601,17,TEXAS,Tornado,
1659,199601,18,MISSISSIPPI,Tornado,
2037,199601,18,MISSISSIPPI,Tornado,
2042,199601,23,LOUISIANA,Tornado,
2054,199601,18,MICHIGAN,Tornado,
2058,199601,17,TEXAS,Tornado,
2059,199601,17,TEXAS,Tornado,
2252,199601,11,ALABAMA,Tornado,
2335,199601,26,ALABAMA,Tornado,
2679,199601,17,TEXAS,Tornado,
2886,199603,5,TEXAS,Tornado,
2888,199603,5,TEXAS,Tornado,
2968,199601,23,LOUISIANA,Tornado,
3094,199602,19,MISSISSIPPI,Tornado,
3276,199601,1,FLORIDA,Tornado,
3425,199601,20,CALIFORNIA,Tornado,0
3703,199601,20,CALIFORNIA,Tornado,
3921,199601,18,TENNESSEE,Tornado,
4358,199601,18,MISSISSIPPI,Tornado,
4699,199601,3,FLORIDA,Tornado,
4806,199601,3,FLORIDA,Tornado,
4936,199602,27,TEXAS,Tornado,0
5338,199601,19,NORTH CAROLINA,Tornado,
5439,199601,17,TEXAS,Tornado,
5440,199601,17,TEXAS,Tornado,
5921,199602,19,MISSISSIPPI,Tornado,
5943,199602,2,FLORIDA,Tornado,
6126,199601,17,TEXAS,Tornado,
6127,199601,17,TEXAS,Tornado,
6453,199606,9,VIRGINIA,Tornado,
6493,199605,22,COLORADO,Tornado,
6534,199602,19,MISSISSIPPI,Tornado,
6670,199604,21,ARKANSAS,Tornado,
6688,199605,31,TEXAS,Tornado,
6702,199602,19,MISSISSIPPI,Tornado,
6850,199605,22,NEBRASKA,Tornado,
7044,199602,19,ALABAMA,Tornado,
7058,199605,31,TEXAS,Tornado,
7136,199606,23,NEBRASKA,Tornado,
7204,199605,7,SOUTH CAROLINA,Tornado,
7207,199605,29,SOUTH CAROLINA,Tornado,
7252,199605,25,TEXAS,Tornado,
7363,199605,27,ARKANSAS,Tornado,
7389,199606,28,MONTANA,Tornado,
7438,199605,27,ARKANSAS,Tornado,
7537,199606,22,MONTANA,Tornado,
7609,199605,17,SOUTH DAKOTA,Tornado,
7610,199605,17,SOUTH DAKOTA,Tornado,
7653,199605,25,ILLINOIS,Tornado,
7654,199605,27,ILLINOIS,Tornado,
7690,199606,21,KANSAS,Tornado,
7694,199605,30,SOUTH DAKOTA,Tornado,
7734,199605,18,SOUTH DAKOTA,Tornado,
7736,199605,18,SOUTH DAKOTA,Tornado,
7829,199604,19,MISSOURI,Tornado,
7830,199604,19,MISSOURI,Tornado,
7842,199605,31,SOUTH DAKOTA,Tornado,
7843,199605,31,SOUTH DAKOTA,Tornado,
7845,199605,28,KENTUCKY,Tornado,
7859,199604,21,OKLAHOMA,Tornado,
7860,199604,21,OKLAHOMA,Tornado,
7874,199605,31,SOUTH DAKOTA,Tornado,
7883,199605,31,KANSAS,Tornado,
7895,199605,25,TEXAS,Tornado,0
7896,199605,25,TEXAS,Tornado,0
7897,199605,25,TEXAS,Tornado,0
7898,199605,25,TEXAS,Tornado,0
7922,199605,29,UTAH,Tornado,
7990,199605,31,KANSAS,Tornado,
8010,199605,26,KANSAS,Tornado,
8011,199605,26,KANSAS,Tornado,
8012,199605,26,KANSAS,Tornado,
8013,199605,26,KANSAS,Tornado,
8294,199605,29,TEXAS,Tornado,
8315,199605,31,COLORADO,Tornado,
8384,199605,31,COLORADO,Tornado,
8555,199606,18,NEBRASKA,Tornado,
8611,199605,29,UTAH,Tornado,
8631,199605,17,SOUTH DAKOTA,Tornado,
8724,199606,20,NEBRASKA,Tornado,
8828,199606,5,NEBRASKA,Tornado,
8948,199607,18,WISCONSIN,Tornado,
8952,199607,28,COLORADO,Tornado,
8953,199607,28,COLORADO,Tornado,
8954,199607,28,COLORADO,Tornado,
8955,199607,28,COLORADO,Tornado,
8956,199607,28,COLORADO,Tornado,
8958,199607,7,NEBRASKA,Tornado,
9004,199604,21,OKLAHOMA,Tornado,
9005,199604,21,OKLAHOMA,Tornado,
9006,199604,21,OKLAHOMA,Tornado,
9007,199604,21,OKLAHOMA,Tornado,
9008,199604,21,OKLAHOMA,Tornado,
9009,199604,22,ARKANSAS,Tornado,
9010,199604,21,OKLAHOMA,Tornado,
9043,199606,25,COLORADO,Tornado,
9044,199606,25,COLORADO,Tornado,
9068,199605,28,UTAH,Tornado,
9104,199605,28,INDIANA,Tornado,
9177,199604,21,OKLAHOMA,Tornado,
9178,199604,21,OKLAHOMA,Tornado,
9355,199605,31,SOUTH DAKOTA,Tornado,
9536,199601,18,MISSOURI,Tornado,
9603,199606,11,WISCONSIN,Tornado,
9650,199606,22,KANSAS,Tornado,
10002,199605,17,SOUTH DAKOTA,Tornado,
10003,199605,17,SOUTH DAKOTA,Tornado,
10006,199605,17,SOUTH DAKOTA,Tornado,
10021,199601,2,SOUTH CAROLINA,Tornado,
10059,199605,28,KENTUCKY,Tornado,
10111,199602,26,ILLINOIS,Tornado,
10210,199601,2,SOUTH CAROLINA,Tornado,0
10245,199605,28,KENTUCKY,Tornado,
10248,199605,22,NEBRASKA,Tornado,
10424,199605,26,KANSAS,Tornado,
10448,199605,27,ARKANSAS,Tornado,
10679,199605,30,COLORADO,Tornado,
10681,199605,30,COLORADO,Tornado,
10703,199606,16,IOWA,Tornado,
10771,199605,28,KENTUCKY,Tornado,
10804,199605,27,TENNESSEE,Tornado,
10853,199605,17,SOUTH DAKOTA,Tornado,
10855,199605,17,SOUTH DAKOTA,Tornado,
10865,199605,29,TEXAS,Tornado,
10886,199606,13,IDAHO,Tornado,
10900,199606,5,NEBRASKA,Tornado,
10934,199605,2,MINNESOTA,Tornado,
11015,199605,29,SOUTH CAROLINA,Tornado,
11043,199606,24,VIRGINIA,Tornado,
11066,199604,21,OKLAHOMA,Tornado,
11070,199606,19,NEBRASKA,Tornado,
11071,199606,19,NEBRASKA,Tornado,
11138,199607,15,KANSAS,Tornado,
11139,199607,15,KANSAS,Tornado,
11140,199607,19,KANSAS,Tornado,
11192,199605,25,NEW MEXICO,Tornado,
11229,199604,30,FLORIDA,Tornado,
11253,199605,27,ILLINOIS,Tornado,0
11254,199605,28,ILLINOIS,Tornado,
11303,199605,22,NEBRASKA,Tornado,
11304,199605,22,NEBRASKA,Tornado,
11347,199605,18,MINNESOTA,Tornado,
11351,199605,28,INDIANA,Tornado,
11366,199605,24,KANSAS,Tornado,
11428,199605,9,KANSAS,Tornado,
11503,199605,10,TEXAS,Tornado,
11504,199605,10,TEXAS,Tornado,
11514,199605,13,TEXAS,Tornado,
11515,199605,13,TEXAS,Tornado,
11544,199605,26,INDIANA,Tornado,
11592,199606,10,MISSOURI,Tornado,
11708,199605,18,MINNESOTA,Tornado,
11730,199606,11,KANSAS,Tornado,
11745,199605,26,KANSAS,Tornado,
11771,199606,9,INDIANA,Tornado,
11826,199605,8,NEBRASKA,Tornado,
11842,199605,30,TEXAS,Tornado,
11845,199605,30,TEXAS,Tornado,
11990,199606,24,VIRGINIA,Tornado,
11993,199606,24,VIRGINIA,Tornado,
12005,199606,16,IOWA,Tornado,
12055,199605,28,KENTUCKY,Tornado,
12159,199604,1,CALIFORNIA,Tornado,
12160,199604,1,CALIFORNIA,Tornado,
12187,199607,18,WISCONSIN,Tornado,
12188,199607,18,WISCONSIN,Tornado,
12199,199606,3,OKLAHOMA,Tornado,
12216,199605,30,COLORADO,Tornado,
12217,199605,30,COLORADO,Tornado,
12254,199604,15,NORTH CAROLINA,Tornado,
12255,199604,15,NORTH CAROLINA,Tornado,
12272,199605,9,LOUISIANA,Tornado,
12339,199607,12,COLORADO,Tornado,
12461,199605,26,KANSAS,Tornado,
12462,199605,26,KANSAS,Tornado,
12463,199605,26,KANSAS,Tornado,
12464,199605,26,KANSAS,Tornado,
12581,199606,7,MICHIGAN,Tornado,0
12587,199607,18,WISCONSIN,Tornado,
12632,199606,15,MONTANA,Tornado,
12696,199604,28,MISSOURI,Tornado,
12706,199606,22,COLORADO,Tornado,0
12713,199606,20,NEBRASKA,Tornado,
12721,199605,8,INDIANA,Tornado,
12782,199607,12,COLORADO,Tornado,0
12842,199604,15,NORTH CAROLINA,Tornado,
12843,199604,15,NORTH CAROLINA,Tornado,
12898,199606,20,NEBRASKA,Tornado,
12899,199606,20,NEBRASKA,Tornado,
12901,199606,20,NEBRASKA,Tornado,
13005,199605,9,IOWA,Tornado,
13019,199605,29,SOUTH CAROLINA,Tornado,
13034,199605,10,ILLINOIS,Tornado,
13071,199605,8,NEBRASKA,Tornado,
13095,199605,17,OREGON,Tornado,
13157,199605,10,TEXAS,Tornado,
13192,199604,21,ARKANSAS,Tornado,
13217,199606,2,TEXAS,Tornado,
13220,199606,2,TEXAS,Tornado,
13247,199605,9,ILLINOIS,Tornado,
13271,199605,1,OHIO,Tornado,
13284,199605,22,KANSAS,Tornado,
13301,199607,31,COLORADO,Tornado,
13302,199607,31,COLORADO,Tornado,
13306,199607,31,COLORADO,Tornado,
13307,199607,31,COLORADO,Tornado,
13320,199604,21,OKLAHOMA,Tornado,
13321,199604,21,ARKANSAS,Tornado,
13326,199607,31,COLORADO,Tornado,
13348,199605,30,SOUTH DAKOTA,Tornado,
13349,199605,30,SOUTH DAKOTA,Tornado,
13528,199605,6,NORTH CAROLINA,Tornado,
13539,199607,24,WISCONSIN,Tornado,
13545,199606,24,MARYLAND,Tornado,
13556,199604,21,OKLAHOMA,Tornado,
13674,199605,26,KANSAS,Tornado,
13688,199607,18,WISCONSIN,Tornado,
13750,199606,23,INDIANA,Tornado,
13763,199605,25,ARIZONA,Tornado,
13766,199605,8,MISSOURI,Tornado,
13784,199605,24,TEXAS,Tornado,
13805,199604,15,NORTH CAROLINA,Tornado,
13863,199605,25,TEXAS,Tornado,
13937,199605,4,OHIO,Tornado,
13964,199606,20,NEBRASKA,Tornado,
13968,199606,3,NEW MEXICO,Tornado,
13979,199604,1,CALIFORNIA,Tornado,
14032,199607,18,WISCONSIN,Tornado,
14035,199604,30,NEW YORK,Tornado,
14104,199607,31,COLORADO,Tornado,
14111,199607,23,KANSAS,Tornado,
14112,199607,23,KANSAS,Tornado,
14114,199607,23,KANSAS,Tornado,
14115,199607,23,KANSAS,Tornado,
14121,199607,13,COLORADO,Tornado,
14126,199607,16,NEBRASKA,Tornado,
14162,199604,26,NORTH CAROLINA,Tornado,
14163,199604,26,NORTH CAROLINA,Tornado,
14173,199606,10,VIRGINIA,Tornado,
14181,199605,11,NORTH CAROLINA,Tornado,
14235,199607,17,ILLINOIS,Tornado,
14303,199605,5,MISSOURI,Tornado,
14436,199607,7,NEBRASKA,Tornado,
14496,199606,17,FLORIDA,Tornado,
14515,199607,7,OHIO,Tornado,
14589,199605,9,KANSAS,Tornado,
14630,199606,18,NORTH DAKOTA,Tornado,0
14653,199607,25,TEXAS,Tornado,
14668,199607,15,VIRGINIA,Tornado,
14670,199607,15,VIRGINIA,Tornado,
14714,199607,25,NEBRASKA,Tornado,
14752,199607,23,KANSAS,Tornado,
14761,199604,15,NORTH CAROLINA,Tornado,
14781,199605,29,NORTH CAROLINA,Tornado,
14782,199605,29,NORTH CAROLINA,Tornado,
14783,199605,29,NORTH CAROLINA,Tornado,
14827,199605,3,INDIANA,Tornado,
14828,199605,3,INDIANA,Tornado,
14830,199605,3,INDIANA,Tornado,
14851,199605,31,SOUTH DAKOTA,Tornado,
14855,199607,16,IOWA,Tornado,
14876,199605,30,COLORADO,Tornado,
14937,199607,31,MONTANA,Tornado,
14956,199606,21,MICHIGAN,Tornado,
14984,199605,30,COLORADO,Tornado,
14985,199605,22,COLORADO,Tornado,
14996,199607,25,COLORADO,Tornado,
14997,199607,25,COLORADO,Tornado,
15013,199605,27,IOWA,Tornado,
15034,199606,15,GEORGIA,Tornado,
15118,199607,7,COLORADO,Tornado,
15139,199607,1,NEBRASKA,Tornado,
15155,199605,19,ILLINOIS,Tornado,
15213,199605,30,TEXAS,Tornado,
15425,199605,29,TEXAS,Tornado,
15479,199606,21,MICHIGAN,Tornado,
15482,199606,22,MICHIGAN,Tornado,
15584,199607,28,MICHIGAN,Tornado,
15603,199605,25,ARIZONA,Tornado,
15614,199607,15,KANSAS,Tornado,
15618,199607,17,INDIANA,Tornado,
15656,199605,8,INDIANA,Tornado,
15682,199605,16,NEVADA,Tornado,
15703,199606,12,MICHIGAN,Tornado,
15778,199606,16,WISCONSIN,Tornado,
15821,199606,7,MICHIGAN,Tornado,
15846,199605,29,FLORIDA,Tornado,
15871,199606,3,TEXAS,Tornado,
15926,199605,9,ILLINOIS,Tornado,
16016,199605,8,NEBRASKA,Tornado,
16074,199605,31,COLORADO,Tornado,
16075,199605,31,COLORADO,Tornado,
16134,199606,5,KANSAS,Tornado,
16178,199605,30,COLORADO,Tornado,
16275,199606,22,WYOMING,Tornado,
16277,199606,5,MINNESOTA,Tornado,
16318,199606,24,MONTANA,Tornado,
16348,199605,5,MISSOURI,Tornado,
16349,199605,5,MISSOURI,Tornado,
16392,199607,7,COLORADO,Tornado,
16420,199607,26,WYOMING,Tornado,
16434,199605,25,TEXAS,Tornado,0
16440,199605,25,TEXAS,Tornado,0
16556,199605,30,COLORADO,Tornado,
16557,199605,30,COLORADO,Tornado,
16599,199606,26,MONTANA,Tornado,
16621,199606,3,COLORADO,Tornado,
16623,199606,21,FLORIDA,Tornado,
16659,199605,31,KANSAS,Tornado,
16743,199605,31,KANSAS,Tornado,
16744,199605,31,KANSAS,Tornado,
16745,199605,31,KANSAS,Tornado,
16747,199605,31,KANSAS,Tornado,
16748,199605,31,KANSAS,Tornado,
16764,199605,26,OKLAHOMA,Tornado,
16771,199606,24,COLORADO,Tornado,
16835,199606,5,KANSAS,Tornado,
16924,199605,24,TEXAS,Tornado,
16967,199605,11,PENNSYLVANIA,Tornado,
17021,199607,30,COLORADO,Tornado,
17073,199605,11,PENNSYLVANIA,Tornado,
17091,199605,7,WYOMING,Tornado,
17146,199606,25,MONTANA,Tornado,
17182,199606,28,NORTH DAKOTA,Tornado,
17210,199605,30,COLORADO,Tornado,
17261,199607,28,COLORADO,Tornado,
17291,199605,27,IOWA,Tornado,
17301,199605,26,OKLAHOMA,Tornado,
17347,199605,25,MISSOURI,Tornado,
17384,199605,26,OKLAHOMA,Tornado,
17428,199606,12,TEXAS,Tornado,
17520,199604,16,CALIFORNIA,Tornado,
17524,199605,25,NEW MEXICO,Tornado,
17531,199605,30,NEW MEXICO,Tornado,
17535,199605,27,IOWA,Tornado,
17584,199605,13,MONTANA,Tornado,
17601,199605,15,NEBRASKA,Tornado,
17614,199606,3,COLORADO,Tornado,
17639,199605,9,KANSAS,Tornado,
17658,199606,2,TEXAS,Tornado,0
17663,199606,6,ILLINOIS,Tornado,0
17676,199604,1,CALIFORNIA,Tornado,
17682,199605,27,ARKANSAS,Tornado,
17741,199605,9,IOWA,Tornado,
17742,199605,9,IOWA,Tornado,
17761,199605,26,KANSAS,Tornado,
17767,199607,1,NEBRASKA,Tornado,
17769,199607,4,NEBRASKA,Tornado,
17779,199607,30,COLORADO,Tornado,
17798,199605,31,MINNESOTA,Tornado,
17833,199605,9,KANSAS,Tornado,
17871,199605,31,SOUTH DAKOTA,Tornado,
17878,199605,14,OKLAHOMA,Tornado,
17925,199605,8,KANSAS,Tornado,
17929,199605,31,SOUTH DAKOTA,Tornado,
17930,199605,31,SOUTH DAKOTA,Tornado,
18044,199606,9,TENNESSEE,Tornado,
18131,199606,4,MARYLAND,Tornado,
18154,199606,11,KANSAS,Tornado,
18200,199605,31,SOUTH DAKOTA,Tornado,
18202,199606,22,KANSAS,Tornado,
18205,199606,22,KANSAS,Tornado,
18256,199606,5,NEBRASKA,Tornado,
18258,199606,5,NEBRASKA,Tornado,
18266,199606,22,WYOMING,Tornado,
18288,199606,2,TEXAS,Tornado,
18397,199605,25,OKLAHOMA,Tornado,
18403,199605,17,NORTH DAKOTA,Tornado,
18469,199605,25,TEXAS,Tornado,
18527,199604,1,CALIFORNIA,Tornado,
18676,199607,7,NEBRASKA,Tornado,
18706,199607,7,NEBRASKA,Tornado,
18707,199607,7,NEBRASKA,Tornado,
18712,199607,25,NEBRASKA,Tornado,
18714,199607,25,NEBRASKA,Tornado,
18728,199605,17,MINNESOTA,Tornado,
18794,199605,8,OHIO,Tornado,
18799,199605,8,KENTUCKY,Tornado,
18857,199605,30,NORTH DAKOTA,Tornado,
18858,199605,30,NORTH DAKOTA,Tornado,
18863,199606,10,NEW MEXICO,Tornado,
18936,199605,4,OHIO,Tornado,
18937,199605,8,OHIO,Tornado,
18966,199607,25,KANSAS,Tornado,
18969,199607,25,KANSAS,Tornado,
18998,199606,3,NEW MEXICO,Tornado,
19038,199605,10,IOWA,Tornado,
19149,199606,9,VIRGINIA,Tornado,
19151,199606,10,VIRGINIA,Tornado,
19191,199606,18,OKLAHOMA,Tornado,
19244,199605,25,ILLINOIS,Tornado,
19256,199605,26,MISSOURI,Tornado,
19257,199605,26,MISSOURI,Tornado,
19268,199606,19,NEBRASKA,Tornado,
19304,199605,26,OKLAHOMA,Tornado,
19305,199605,9,TEXAS,Tornado,
19312,199606,18,TEXAS,Tornado,
19320,199605,17,IDAHO,Tornado,
19322,199605,17,IDAHO,Tornado,
19338,199606,24,MARYLAND,Tornado,
19362,199605,25,TEXAS,Tornado,
19363,199605,25,TEXAS,Tornado,
19397,199605,31,SOUTH DAKOTA,Tornado,
19404,199604,21,OKLAHOMA,Tornado,
19405,199604,21,OKLAHOMA,Tornado,
19407,199604,21,OKLAHOMA,Tornado,
19417,199607,20,KANSAS,Tornado,
19453,199606,24,PENNSYLVANIA,Tornado,
19503,199606,18,NEBRASKA,Tornado,
19630,199604,19,IOWA,Tornado,
19636,199604,21,OKLAHOMA,Tornado,
19640,199607,28,COLORADO,Tornado,
19662,199606,22,PENNSYLVANIA,Tornado,
19663,199606,22,PENNSYLVANIA,Tornado,
19725,199607,30,WYOMING,Tornado,
19730,199607,30,COLORADO,Tornado,
19740,199605,19,IOWA,Tornado,
19750,199605,31,OKLAHOMA,Tornado,
19773,199606,21,MICHIGAN,Tornado,
19789,199605,9,KANSAS,Tornado,
19917,199606,20,NEBRASKA,Tornado,
19918,199606,20,NEBRASKA,Tornado,
19956,199605,26,FLORIDA,Tornado,
19990,199605,12,FLORIDA,Tornado,0
19997,199606,20,TEXAS,Tornado,
20014,199607,29,IOWA,Tornado,
20023,199605,30,NEBRASKA,Tornado,
20095,199606,20,NEBRASKA,Tornado,
20189,199605,30,NORTH DAKOTA,Tornado,
20195,199604,19,ILLINOIS,Tornado,
20200,199604,1,CALIFORNIA,Tornado,
20223,199607,18,WISCONSIN,Tornado,
20244,199605,5,KENTUCKY,Tornado,
20338,199606,5,NORTH DAKOTA,Tornado,
20339,199606,5,NORTH DAKOTA,Tornado,
20346,199606,5,MINNESOTA,Tornado,
20350,199606,6,OKLAHOMA,Tornado,
20399,199607,19,VIRGINIA,Tornado,
20405,199605,26,OKLAHOMA,Tornado,
20406,199605,26,OKLAHOMA,Tornado,
20407,199605,26,OKLAHOMA,Tornado,
20437,199607,30,FLORIDA,Tornado,
20447,199604,19,ILLINOIS,Tornado,
20448,199604,19,ILLINOIS,Tornado,
20470,199606,10,ILLINOIS,Tornado,
20488,199607,9,COLORADO,Tornado,
20489,199607,9,COLORADO,Tornado,
20490,199607,9,COLORADO,Tornado,0
20491,199607,9,COLORADO,Tornado,
20492,199607,9,COLORADO,Tornado,
20507,199606,30,NORTH DAKOTA,Tornado,
20509,199607,6,FLORIDA,Tornado,
20550,199605,24,TEXAS,Tornado,
20564,199607,10,SOUTH CAROLINA,Tornado,
20633,199605,8,KENTUCKY,Tornado,
20634,199605,8,OHIO,Tornado,
20639,199606,3,KENTUCKY,Tornado,
20693,199607,31,COLORADO,Tornado,
20698,199606,6,MINNESOTA,Tornado,
20726,199607,30,COLORADO,Tornado,
20729,199607,30,COLORADO,Tornado,
20732,199604,14,LOUISIANA,Tornado,
20733,199604,13,MISSISSIPPI,Tornado,
20734,199604,14,MISSISSIPPI,Tornado,
20836,199607,22,ARKANSAS,Tornado,
20846,199605,18,SOUTH DAKOTA,Tornado,
20860,199605,28,KENTUCKY,Tornado,
21054,199607,24,IOWA,Tornado,
21095,199604,29,MISSISSIPPI,Tornado,
21112,199607,1,IOWA,Tornado,
21159,199605,22,COLORADO,Tornado,
21201,199605,22,KANSAS,Tornado,
21203,199605,22,KANSAS,Tornado,
21217,199605,26,OKLAHOMA,Tornado,
21226,199606,29,IOWA,Tornado,
21281,199606,24,VIRGINIA,Tornado,
21332,199606,5,OKLAHOMA,Tornado,
21339,199607,23,COLORADO,Tornado,
21340,199607,23,COLORADO,Tornado,
21341,199607,23,COLORADO,Tornado,
21368,199605,8,INDIANA,Tornado,
21392,199604,15,NORTH CAROLINA,Tornado,
21393,199604,15,NORTH CAROLINA,Tornado,
21394,199604,15,NORTH CAROLINA,Tornado,
21395,199604,15,NORTH CAROLINA,Tornado,
21396,199604,15,NORTH CAROLINA,Tornado,
21409,199607,18,WISCONSIN,Tornado,
21465,199607,16,NEBRASKA,Tornado,
21501,199606,5,NORTH DAKOTA,Tornado,0
21508,199606,24,VIRGINIA,Tornado,
21514,199605,30,NORTH DAKOTA,Tornado,
21561,199605,8,ILLINOIS,Tornado,0
21562,199605,8,ILLINOIS,Tornado,
21586,199606,4,OHIO,Tornado,
21590,199605,27,ILLINOIS,Tornado,
21610,199605,24,TEXAS,Tornado,
21611,199605,24,TEXAS,Tornado,
21612,199605,24,TEXAS,Tornado,
21616,199605,24,TEXAS,Tornado,
21617,199605,24,TEXAS,Tornado,
21634,199604,15,NORTH CAROLINA,Tornado,
21811,199607,25,NORTH CAROLINA,Tornado,
21812,199607,23,KANSAS,Tornado,
21815,199607,23,KANSAS,Tornado,
21826,199606,9,FLORIDA,Tornado,
21864,199604,21,OKLAHOMA,Tornado,
21904,199605,9,KANSAS,Tornado,
21906,199605,9,KANSAS,Tornado,
21908,199605,9,KANSAS,Tornado,
21936,199607,23,COLORADO,Tornado,
21937,199607,23,COLORADO,Tornado,
21987,199604,19,ILLINOIS,Tornado,
22033,199605,9,IOWA,Tornado,
22046,199607,9,COLORADO,Tornado,
22047,199607,9,COLORADO,Tornado,
22122,199605,28,INDIANA,Tornado,
22135,199605,8,NEBRASKA,Tornado,
22136,199605,8,NEBRASKA,Tornado,
22175,199606,6,ILLINOIS,Tornado,
22264,199607,21,INDIANA,Tornado,
22310,199606,23,WASHINGTON,Tornado,
22331,199605,26,KANSAS,Tornado,
22332,199605,26,MISSOURI,Tornado,
22333,199605,26,MISSOURI,Tornado,
22409,199606,3,NEW MEXICO,Tornado,
22418,199607,18,WISCONSIN,Tornado,
22445,199606,11,KANSAS,Tornado,
22462,199605,5,MISSOURI,Tornado,
22474,199605,22,NEBRASKA,Tornado,
22476,199605,22,KANSAS,Tornado,
22506,199605,17,MINNESOTA,Tornado,
22536,199606,19,NEBRASKA,Tornado,
22632,199606,24,MARYLAND,Tornado,
22656,199606,21,MICHIGAN,Tornado,
22675,199604,19,ILLINOIS,Tornado,
22703,199606,5,MINNESOTA,Tornado,0
22704,199606,5,MINNESOTA,Tornado,0
22780,199606,20,NEBRASKA,Tornado,
22792,199606,6,OKLAHOMA,Tornado,
22827,199606,22,NEW YORK,Tornado,
22845,199606,14,FLORIDA,Tornado,
22897,199606,6,KANSAS,Tornado,
22914,199607,10,NORTH DAKOTA,Tornado,
22968,199607,21,KANSAS,Tornado,
22969,199607,19,MISSOURI,Tornado,
23006,199604,1,CALIFORNIA,Tornado,
23008,199605,28,INDIANA,Tornado,
23125,199607,12,COLORADO,Tornado,0
23154,199605,23,WYOMING,Tornado,
23161,199606,16,COLORADO,Tornado,
23176,199607,23,COLORADO,Tornado,0
23178,199607,23,COLORADO,Tornado,
23179,199607,23,COLORADO,Tornado,
23265,199607,10,NORTH DAKOTA,Tornado,
23348,199607,31,COLORADO,Tornado,
23360,199606,6,OKLAHOMA,Tornado,
23362,199606,6,OKLAHOMA,Tornado,
23445,199607,13,COLORADO,Tornado,
23477,199606,17,WISCONSIN,Tornado,
23520,199607,31,FLORIDA,Tornado,
23548,199605,30,COLORADO,Tornado,
23549,199605,30,COLORADO,Tornado,
23550,199605,30,COLORADO,Tornado,
23602,199606,5,KANSAS,Tornado,
23648,199605,30,COLORADO,Tornado,
23650,199605,30,COLORADO,Tornado,
23735,199606,22,NEW JERSEY,Tornado,
23846,199606,2,NEW MEXICO,Tornado,
23854,199606,2,NEW MEXICO,Tornado,
23869,199604,15,NORTH CAROLINA,Tornado,
23881,199606,22,NEW YORK,Tornado,
23884,199606,22,PENNSYLVANIA,Tornado,
23894,199604,12,OHIO,Tornado,
23994,199604,15,NORTH CAROLINA,Tornado,
23995,199604,15,NORTH CAROLINA,Tornado,
23996,199604,15,NORTH CAROLINA,Tornado,
23997,199604,15,NORTH CAROLINA,Tornado,
24083,199606,6,ILLINOIS,Tornado,
24162,199606,16,IOWA,Tornado,
24192,199607,13,COLORADO,Tornado,
24197,199607,18,WISCONSIN,Tornado,
24286,199604,15,NORTH CAROLINA,Tornado,
24287,199604,19,IOWA,Tornado,
24354,199605,9,TEXAS,Tornado,
24359,199605,9,TEXAS,Tornado,
24362,199605,9,TEXAS,Tornado,
24382,199607,18,WISCONSIN,Tornado,
24402,199605,5,KENTUCKY,Tornado,
24415,199607,18,WISCONSIN,Tornado,
24416,199607,18,WISCONSIN,Tornado,
24417,199607,18,WISCONSIN,Tornado,
24425,199604,21,OKLAHOMA,Tornado,
24454,199606,17,WISCONSIN,Tornado,
24531,199607,23,TEXAS,Tornado,
24536,199605,8,INDIANA,Tornado,
24537,199605,8,INDIANA,Tornado,
24571,199605,28,KENTUCKY,Tornado,
24572,199605,28,KENTUCKY,Tornado,
24578,199607,12,COLORADO,Tornado,0
24582,199607,13,COLORADO,Tornado,
24583,199607,31,COLORADO,Tornado,
24795,199612,15,LOUISIANA,Tornado,
24816,199611,8,NORTH CAROLINA,Tornado,
24840,199611,7,TENNESSEE,Tornado,
25108,199606,5,NEBRASKA,Tornado,
25126,199611,24,LOUISIANA,Tornado,
25196,199612,22,CALIFORNIA,Tornado,0
25228,199612,31,TEXAS,Tornado,
25341,199611,30,FLORIDA,Tornado,
25344,199611,8,FLORIDA,Tornado,
25384,199611,7,LOUISIANA,Tornado,
25385,199611,7,LOUISIANA,Tornado,
25391,199611,30,LOUISIANA,Tornado,
25484,199611,8,PENNSYLVANIA,Tornado,0
26066,199612,5,OREGON,Tornado,
26100,199611,8,NEW YORK,Tornado,
26101,199611,8,NEW YORK,Tornado,
26113,199611,7,TENNESSEE,Tornado,
26114,199611,7,TENNESSEE,Tornado,
26115,199611,7,TENNESSEE,Tornado,
26116,199611,7,TENNESSEE,Tornado,
26142,199611,30,LOUISIANA,Tornado,0
26336,199611,22,CALIFORNIA,Tornado,
26407,199611,16,OKLAHOMA,Tornado,
26607,199611,7,ALABAMA,Tornado,
26835,199611,22,ARIZONA,Tornado,
26876,199611,8,PENNSYLVANIA,Tornado,
26877,199611,8,PENNSYLVANIA,Tornado,
26938,199611,22,CALIFORNIA,Tornado,
26940,199611,22,CALIFORNIA,Tornado,
27457,199612,1,ALABAMA,Tornado,
27602,199612,23,MISSOURI,Tornado,
27607,199612,12,CALIFORNIA,Tornado,
27772,199611,7,ALABAMA,Tornado,
